3.30342,5.04129
3.65634,2.31922
5.78453,4.94709
9.15827,3.07872
8.08337,6.54839
3.37599,0.8741
5.55555,4.03366
0.61468,4.58857
7.41757,9.56087
3.9843,0.49036
6.39152,4.391
8.22255,8.21909
2.58715,4.01595
1.84756,6.41205
8.5179,6.17078
6.68861,5.19691
4.86157,6.16489
8.24826,7.61263
0.34909,6.2642
3.07222,8.94714
0.80778,9.54433
2.89393,2.79895
8.9893,1.60371
6.1892,7.63914
7.51633,6.79427
1.23063,4.04259
2.88763,3.39205
8.65666,3.74461
2.25658,4.1865
8.31827,4.20709
9.64019,9.33284
6.52229,5.65337
0.69434,8.9929
8.58399,8.24237
8.2363,3.24333
9.71383,4.50212
6.6249,1.21052
1.22511,5.5889
1.49145,3.0713
3.53578,5.52057
7.69638,8.43119
7.92613,9.35192
0.29687,0.53614
0.00688,5.56708
4.05754,5.10334
4.89828,5.71015
4.89338,3.14612
8.61102,2.59853
0.219,2.32153
4.00768,4.5167
3.35087,2.70257
0.33818,8.86781
1.52304,3.40779
9.1069,9.13648
4.0081,1.22317
4.42142,3.80292
4.36085,7.41198
2.70097,5.75488
7.31536,7.31982
0.24687,7.13379
2.4867,4.28947
1.81612,4.12505
2.11592,8.52865
2.74478,3.7601
6.41261,0.95438
3.90655,0.65674
9.88059,7.81811
2.89273,0.09643
2.31582,9.75585
7.63173,7.26172
8.84736,3.42461
7.2804,6.21577
9.94886,1.93035
6.97478,3.56801
3.30666,1.92594
4.34381,2.40373
6.43408,2.56835
1.29632,3.70919
6.75134,0.89639
4.79724,4.16531
9.22151,7.74665
3.59415,1.86877
7.99463,5.09563
7.13166,7.42301
7.3471,1.9829
3.53836,0.53402
6.84564,3.01268
8.61758,0.27497
4.2516,9.36718
9.49225,7.4412
2.86425,1.98765
9.24811,1.36314
1.09189,0.08045
1.87175,9.69593
7.62819,9.33062
9.79886,3.47041
9.50463,8.00933
5.425,9.78832
0.02239,2.52426
2.04887,0.48126
5.46634,4.45465
5.22602,6.31514
7.97554,6.97051
4.10989,7.8579
0.43151,9.14642
4.18828,0.52489
9.67828,5.74951
2.28538,8.67298
3.78236,9.45689
8.499,4.21733
4.84914,8.96918
0.79026,1.14457
7.0053,7.87406
3.221,5.9409
2.6327,9.99327
2.87312,7.47702
7.76751,8.7024
4.45534,1.39321
0.06702,4.65774
1.00116,6.26526
6.65641,6.50896
2.93049,4.99347
6.06438,0.63923
3.11154,4.66937
8.14782,7.98391
4.31879,3.70959
1.42723,9.49486
0.19579,4.0832
7.0066,3.06486
0.95869,8.75153
8.29257,9.11335
7.95235,6.4957
8.1381,8.19748
9.10466,5.62042
2.54707,3.63528
2.09335,4.00809
2.6813,6.58383
5.22563,0.69947
9.90537,9.18975
0.82994,3.26593
5.40993,2.95343
1.34511,4.16365
5.22974,6.88391
3.23509,8.69891
5.26014,5.28124
0.55931,8.30302
5.52339,3.85443
5.57035,6.82165
7.87997,6.33168
3.79022,7.26736
2.18961,4.5865
7.87272,6.13567
1.14179,5.19299
3.23276,0.24338
1.89933,6.36062
1.59443,0.71539
0.50635,2.33568
4.76019,7.62839
6.01031,2.2309
2.95618,9.47888
1.22491,2.92887
4.02272,0.02551
5.75333,2.28442
4.14032,1.16274
2.19377,6.70734
3.91887,1.33491
2.27397,9.51085
5.92546,9.42372
6.67805,6.3235
1.13452,4.70666
0.79226,6.43027
9.19751,6.54357
9.06695,0.62013
6.82448,7.75422
9.53406,6.20285
1.23264,5.14069
8.57797,1.86157
7.09801,0.90366
3.69185,2.4427
2.26787,3.08035
8.71714,5.95443
7.20883,0.7268
5.35855,7.11497
2.31888,9.23715
4.93882,8.56896
7.37829,1.67687
3.75932,9.82766
3.05761,7.94202
4.87,2.10469
6.76214,9.08862
9.71004,2.42945
2.30402,2.39595
1.12344,8.7488
2.80595,9.69251
6.47867,0.11496
5.79899,5.38369
9.59069,4.98566
5.69029,9.77599
4.01226,0.2457
8.91265,9.30152
0.65471,3.84309
0.89733,7.08208
3.93998,5.48975
5.97915,4.04485
6.48319,2.55151
6.6896,6.97671
8.26038,0.06051
9.55598,2.20363
6.67477,3.24508
7.33907,5.49335
7.99412,3.42522
5.51103,5.15286
5.4598,6.80078
0.14204,6.95145
5.14577,6.81128
7.8122,0.60555
0.90578,8.97768
9.79865,4.87174
4.01906,8.49672
8.02652,1.68937
8.06149,9.7719
4.21814,4.59427
8.77665,7.8623
0.27999,9.53
0.90071,8.93428
0.72119,4.94026
2.0119,3.35239
9.22094,4.73359
8.80976,3.51831
1.40836,1.49686
4.54544,8.16221
9.14184,2.93604
3.05286,6.59257
2.36942,8.21284
2.74016,4.52686
9.31623,0.58818
8.69638,8.34682
6.58256,9.09116
0.27562,9.20572
8.37675,6.06761
8.32398,8.33106
3.01158,7.90042
0.98055,7.706
8.22574,5.20192
9.54779,1.18083
9.91188,0.70201
3.7867,6.57331
4.72567,3.8275
6.92842,4.68819
3.4067,8.42344
1.6853,3.78633
9.19883,1.86741
1.41736,1.65188
5.54791,0.68033
0.25729,6.88799
4.00359,5.40439
7.6065,2.82718
6.92433,7.43979
0.3055,5.76479
2.32557,3.40898
8.47521,6.77294
2.93291,6.99569
5.53338,0.24218
3.43913,7.76114
6.8452,6.45427
6.00801,4.4054
3.1238,9.60437
7.85287,3.91886
8.53533,9.17919
7.70771,9.57525
0.40326,1.93731
6.49449,5.66641
4.41206,6.66498
0.8117,6.05103
9.49954,8.07712
2.14787,7.27403
0.64857,7.18544
0.55547,9.60464
2.19075,8.47666
6.31963,5.67294
3.54766,2.68296
8.96996,1.6439
0.21118,5.85653
1.90705,2.61929
6.31522,0.54824
6.74474,2.62943
7.50662,7.26357
2.81989,2.28679
2.24151,5.04865
0.8853,7.45074
2.48898,1.33267
9.54219,8.50097
7.458,3.81605
9.74682,7.46755
0.80784,5.12341
4.88861,1.8492
0.7825,6.04218
3.85846,8.98442
