8.58937,6.88666
7.25964,8.45557
4.33969,4.12585
3.47113,3.4785
7.89369,2.59743
6.71224,0.81478
9.79332,7.86037
1.06855,4.51811
1.52665,3.10748
2.74961,6.16999
5.88829,0.8745
4.34152,4.09041
6.17513,5.44839
0.16168,1.27992
3.03118,5.77049
6.55454,7.26221
1.94216,3.42991
0.22508,8.85013
9.51502,4.56559
6.22068,8.56839
3.17132,1.81255
7.07933,3.92946
1.94758,4.99498
5.65866,4.02137
7.0284,2.99806
9.99495,1.18593
6.10442,3.59237
2.85893,2.23951
2.06541,2.27951
4.39077,8.85453
6.53672,6.27593
9.18342,0.91985
1.59105,6.08374
8.6765,7.48332
9.89977,4.63923
5.16692,1.70794
4.3069,0.09649
0.37995,3.48737
1.38718,7.24289
5.20257,6.12378
1.90293,6.13905
0.58041,9.02915
5.00177,7.09993
5.00938,9.36134
6.9259,3.64201
2.40193,6.45309
2.26342,3.82605
9.8492,8.89527
7.63153,0.94797
8.70483,9.26936
7.17271,0.44928
4.0235,6.07167
9.38222,0.28412
4.16523,4.34916
3.46124,1.06794
5.7863,4.99673
2.06455,5.51312
9.30867,0.94243
4.11933,3.51564
8.55176,4.63693
1.22732,8.7177
4.05008,2.04189
3.00379,3.62149
0.42939,2.7993
0.21239,3.58417
8.87547,8.92971
7.58986,4.56281
5.24766,1.35244
7.55306,3.0029
5.53804,7.25936
0.73457,8.40231
6.21511,7.70665
6.96039,2.45741
1.4108,4.77253
2.11835,5.57172
2.36165,7.26489
6.84672,9.04024
7.73288,0.10329
4.31204,0.44931
4.59049,5.71049
6.6776,9.59276
2.75814,8.29354
8.92545,8.94813
1.09081,0.67963
9.13633,6.69406
8.05607,5.26711
9.67192,9.26959
3.59859,2.93713
2.73995,2.34444
8.91503,7.52557
2.25608,3.55422
7.40746,8.18019
1.13557,3.27873
5.47385,6.89815
2.87564,9.20979
7.44717,8.91908
4.50274,8.42205
0.3812,8.4449
3.69529,3.3856
3.34998,8.3123
0.76249,5.78101
4.59424,2.08998
2.55727,4.73121
4.00207,2.86332
9.89754,9.58326
8.27834,4.59429
4.59685,9.49638
9.95782,5.19518
2.11332,0.43883
0.98632,7.94781
5.83728,6.9032
0.37869,5.83447
4.29552,1.71234
2.24062,4.20186
9.06408,8.22154
5.22655,0.01184
1.86093,1.01002
5.69804,9.25137
8.92592,4.83433
5.89623,1.2798
0.16962,4.40265
7.36624,5.31274
4.36081,4.44357
0.9644,0.48875
2.5239,9.24077
1.16114,4.64752
3.48152,7.9603
2.64046,2.98833
5.67916,4.29899
1.48649,4.88844
7.05973,7.02317
6.19511,9.40936
4.04884,2.46247
3.15399,3.22685
