6.59166,1.46747
3.56176,0.61203
5.43162,3.5743
5.26413,4.99936
0.16641,5.48447
2.69037,3.40269
6.04089,3.44723
5.78078,6.18662
9.36099,0.62714
0.84979,5.00106
8.30697,0.48976
7.37808,3.68139
3.25141,9.68515
2.17399,6.15898
8.99695,5.50083
0.5622,3.99526
5.58198,3.55859
0.53051,6.19876
6.57987,8.5989
1.00221,7.07827
9.46719,4.84321
4.97287,4.33326
5.29515,6.64692
8.97332,6.90842
7.36647,8.76563
2.97441,3.76483
3.93243,7.91208
6.35349,8.73108
4.00288,4.06811
1.40102,4.71608
9.43706,2.14418
4.97291,3.24429
1.09451,8.80493
1.9076,0.23602
1.85822,3.05205
2.34407,2.92592
1.7118,4.51116
9.27073,7.57105
2.9273,6.93693
6.50622,1.33657
1.01051,3.40734
9.80415,5.39317
1.79443,0.53502
2.90316,6.2203
3.80216,2.05023
3.26753,9.86661
1.9963,2.22305
8.85247,3.30227
5.24335,2.30137
9.62539,4.17173
5.27114,7.80176
4.75168,4.50072
8.29145,8.57791
3.70795,6.06477
0.96926,2.23856
7.56766,6.20711
6.77477,8.56422
4.30456,0.87148
4.25452,6.36444
8.31916,5.31193
3.48483,4.37846
6.10766,6.50231
9.16902,8.82086
4.09021,9.42783
3.95384,3.60959
9.85525,1.15091
7.13289,5.48247
0.65719,2.54216
2.64201,2.89905
7.3819,3.87775
3.70181,3.44032
0.79246,3.90487
1.00551,5.61593
5.36369,7.1363
8.5322,9.98024
1.81779,1.29874
5.26874,5.54449
2.45299,7.48163
2.23595,6.44632
6.68865,2.71294
4.24408,4.45561
0.8441,4.09484
9.02975,2.04632
0.01665,2.05628
8.40582,5.71255
5.00837,0.527
2.28567,5.54872
2.44489,4.20836
5.05002,0.41603
4.3418,3.50335
6.73696,7.94144
0.06028,4.32571
6.8335,1.81328
2.94395,7.81075
0.70307,5.68424
8.60353,5.38037
5.39305,1.88753
0.88413,3.58845
5.98943,1.78186
7.81413,2.83247
4.29828,0.62279
1.13856,4.56076
9.80902,2.3881
4.07608,1.60277
1.79044,1.44069
5.99624,5.19324
0.554,4.77312
1.20912,1.63027
6.13089,5.08481
6.122,5.48536
3.02037,6.3445
6.7712,6.74084
7.76474,3.0543
0.03597,4.02276
6.8438,1.38851
0.06519,7.09203
4.34374,6.52394
3.21127,6.96565
4.32157,1.05053
1.8681,9.97531
7.60223,7.05118
5.58039,5.32379
9.67097,7.92058
3.71672,5.8537
8.70766,2.1871
6.82734,6.14791
9.53944,0.82583
5.82464,6.38255
7.14286,7.07596
0.94347,1.16192
1.75093,1.87259
8.80756,9.4642
4.73987,2.58096
8.06958,1.42505
8.43416,8.166
8.90752,9.30636
0.00935,2.82543
9.43164,7.92181
8.82887,4.29582
3.10038,3.4186
9.27743,8.51084
1.86966,0.59079
1.0604,3.45366
6.81466,5.775
1.06578,8.54893
5.38326,0.06714
5.20771,8.16606
0.93635,0.28007
1.2482,1.13173
9.41735,8.98062
3.33397,7.15302
3.07761,6.68517
5.57652,9.58418
8.45393,3.20158
8.3495,3.19345
5.7113,4.57571
4.48331,5.76704
5.21077,0.12824
9.13465,8.84421
7.81392,5.51855
7.51303,3.12596
0.20429,7.75848
0.85043,8.7864
6.504,8.66562
9.53356,8.24763
7.3489,9.19363
1.97349,0.29014
4.20092,9.71059
5.85876,0.38527
3.25242,4.22146
4.32929,8.40255
5.19889,8.1837
7.48244,8.31038
0.3296,1.40266
7.6334,1.28286
3.65657,4.03688
7.26343,1.36502
3.02102,5.97466
9.78116,7.23292
3.97544,1.41954
9.56736,5.42507
2.03279,4.44564
3.89607,4.13692
7.80291,8.70223
7.4575,8.52691
8.69855,7.17691
5.76189,5.53914
5.90891,1.0296
1.44538,1.04277
1.80462,0.5293
0.79995,9.64337
9.583,5.73352
0.46752,6.45018
6.83386,6.17725
7.20705,2.74336
7.0229,6.56254
6.19454,0.64959
9.38917,7.74618
7.84949,5.16693
3.3443,8.503
8.54199,9.76098
7.80855,4.74776
4.43867,2.12437
3.58599,2.83516
9.85074,8.65587
6.31417,1.01693
6.61586,0.15323
5.67006,8.10651
4.82817,3.93481
4.16126,3.92722
0.48843,6.35468
2.98455,0.09876
3.05372,4.32384
4.72645,7.64605
6.60716,4.1043
7.37559,4.8181
2.65712,0.85787
3.0813,0.16174
1.40059,3.4727
2.07461,7.29886
4.88503,5.51691
7.5438,4.11789
9.20335,8.5262
4.04476,3.15003
5.30461,1.61013
0.88447,1.44158
4.23827,6.15585
1.48675,2.27002
8.86982,9.39057
7.54925,4.62895
4.21208,9.55529
1.99653,6.26678
3.54714,5.58401
8.90748,5.61472
9.25865,2.39009
4.12518,1.26094
1.88144,2.00879
0.55498,4.77217
0.41972,6.80437
9.25103,9.6012
7.76971,7.53925
0.17307,5.69417
0.17163,2.5904
0.26858,5.81728
8.96654,4.15694
2.04025,0.91991
